constituency_number,consitituencey_name,province,candidate_name,candidate_party,candidate_votes,candidate_share,outcome,Total NA Votes
NA-145,Pakpattan 1,Punjab,Abdul Ghafoor,Independents,541,0.001989,loss,271996
NA-145,Pakpattan 1,Punjab,Chaudhry Javad Ahmed,Independents,0,0,loss,271996
NA-146,Pakpattan 2,Punjab,Rana Iradat Sharif Khan,Pakistan Muslim League (Nawaz),138789,0.504386475,win,275164
NA-146,Pakpattan 2,Punjab,Muhammad Amjad Joiya,Pakistan Tehreek-e-Insaf,101509,0.368903636,loss,275164
NA-146,Pakpattan 2,Punjab,Shauqat Ali Bajwa,Pakistan Peoples Party (Shaheed Bhutto),11772,0.042781759,loss,275164
NA-146,Pakpattan 2,Punjab,Muhammad Kashif Sarwar Khan,Tehreek-e-Labbaik,9858,0.035825907,loss,275164
NA-146,Pakpattan 2,Punjab,Ahmed Zeeshan,Allah-o-Akbar Tehreek,4273,0.015528921,loss,275164
NA-146,Pakpattan 2,Punjab,Waseem Zafar,Independents,3580,0.013010423,loss,275164
NA-146,Pakpattan 2,Punjab,Muhammad Farooq,Independents,2165,0.007868035,loss,275164
NA-146,Pakpattan 2,Punjab,Rashid Minhas,Independents,1563,0.005680249,loss,275164
NA-146,Pakpattan 2,Punjab,Gulam Hassan,Independents,956,0.003474292,loss,275164
NA-146,Pakpattan 2,Punjab,Ijaz Hussain Sabir,Independents,364,0.001322847,loss,275164
NA-146,Pakpattan 2,Punjab,Muhammad Haidar Sultan,Independents,243,0.00088311,loss,275164
NA-146,Pakpattan 2,Punjab,Saima Kashifatu Firdous,Independents,92,0.000334346,loss,275164
NA-146,Pakpattan 2,Punjab,Raja Talia Saeed,Independents,0,0,loss,275164
NA-147,Sahiwal 1,Punjab,Syed Imran Shah ,Pakistan Muslim League (Nawaz),120697,0.497372965,win,242669
NA-147,Sahiwal 1,Punjab,Chuadhry Naveer Shakoor,Pakistan Tehreek-e-Insaf,86462,0.356296025,loss,242669
NA-147,Sahiwal 1,Punjab,Aamir Shahzad,Pakistan Peoples Party (Shaheed Bhutto),22765,0.093810911,loss,242669
NA-147,Sahiwal 1,Punjab,Haroon Zaman Khagga,Independents,6291,0.025924201,loss,242669
NA-147,Sahiwal 1,Punjab,Muhammad Ali Shakoor,Independents,4605,0.018976466,loss,242669
NA-147,Sahiwal 1,Punjab,Miraj Hameed,Independents,1206,0.004969732,loss,242669
NA-147,Sahiwal 1,Punjab,Nazar Farid Nadeem,Independents,452,0.001862619,loss,242669
NA-147,Sahiwal 1,Punjab,Muhammad Naeem Asif,Independents,191,0.00078708,loss,242669
NA-148,Sahiwal 2,Punjab,Chaudhry Muhammad Ashraf ,Pakistan Muslim League (Nawaz),128880,0.479671287,win,268684
NA-148,Sahiwal 2,Punjab,Malik Muhammad Yar Dhakoo,Pakistan Tehreek-e-Insaf,87557,0.325873517,loss,268684
NA-148,Sahiwal 2,Punjab,Ghulam Farid Kathia,Pakistan Peoples Party (Shaheed Bhutto),18940,0.07049173,loss,268684
NA-148,Sahiwal 2,Punjab,Rai Munsaf Shabeer Ahmad,Tehreek-e-Labbaik,15746,0.05860416,loss,268684
NA-148,Sahiwal 2,Punjab,Muhammad Tanveer Choudhry,Independents,9592,0.03569993,loss,268684
NA-148,Sahiwal 2,Punjab,Sami Minhas,Independents,3470,0.0129148,loss,268684
NA-148,Sahiwal 2,Punjab,Umair Javed,Muttahidda Majlis-e-Amal Pakistan,2718,0.010115973,loss,268684
NA-148,Sahiwal 2,Punjab,Muhammad Amjad,All Pakistan Muslim League,1202,0.004473657,loss,268684
NA-148,Sahiwal 2,Punjab,Malik Muhammad Ramzan,Independents,579,0.002154948,loss,268684
NA-149,Sahiwal 3,Punjab,Rai Muhammad Murtaza Iqbal,Pakistan Tehreek-e-Insaf,137632,0.486547061,win,282875
NA-149,Sahiwal 3,Punjab,Muhammad Tufail,Pakistan Muslim League (Nawaz),111999,0.395931065,loss,282875
NA-149,Sahiwal 3,Punjab,Ali Javed,Pakistan Peoples Party (Shaheed Bhutto),12578,0.04446487,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Ashraf,Allah-o-Akbar Tehreek,5473,0.019347768,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Shakeel,Tehreek-e-Labbaik,4136,0.014621299,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Shakeel,Tehreek-e-Labbaik,4136,0.014621299,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Haq Nawaz Khan,Muttahidda Majlis-e-Amal Pakistan,2099,0.007420239,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Hamza,Independents,1485,0.005249669,loss,282875
NA-149,Sahiwal 3,Punjab,Ashiq Hussain,Independents,1267,0.00447901,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Arshad,Independents,992,0.003506849,loss,282875
NA-149,Sahiwal 3,Punjab,Muhammad Arshad,Independents,992,0.003506849,loss,282875
NA-149,Sahiwal 3,Punjab,Masood Khan,Independents,86,0.000304021,loss,282875
NA-150,Khanewal 1,Punjab,Syed Fakhar Imam ,Independents,101396,0.455763569,win,222475
NA-150,Khanewal 1,Punjab,Muhammad Raza Hayat Hiraj,Pakistan Tehreek-e-Insaf,91812,0.412684571,loss,222475
NA-150,Khanewal 1,Punjab,Saeed Ahmed Sargana,Pakistan Muslim League (Nawaz),18086,0.081294527,loss,222475
NA-150,Khanewal 1,Punjab,Abdul Khaliq Rehmani,Independents,5551,0.024951118,loss,222475
NA-150,Khanewal 1,Punjab,Ijaz Ahmed Khan,Pakistan Peoples Party (Shaheed Bhutto),4515,0.020294415,loss,222475
NA-150,Khanewal 1,Punjab,Muhammad Khawar Tasaduq,Independents,486,0.002184515,loss,222475
NA-150,Khanewal 1,Punjab,Rana Mohammad Imran,Independents,443,0.001991235,loss,222475
NA-150,Khanewal 1,Punjab,Abdul Majeed Anwar,Independents,186,0.000836049,loss,222475
NA-151,Khanewal 2,Punjab,Muhammad Khan Daha ,Pakistan Muslim League (Nawaz),111198,0.475705229,win,233754
NA-151,Khanewal 2,Punjab,Sardar Ahmed Yar Hiraj,Pakistan Tehreek-e-Insaf,109520,0.468526742,loss,233754
NA-151,Khanewal 2,Punjab,Mohammad Amir Sohail,Tehreek-e-Labbaik,8973,0.038386509,loss,233754
NA-151,Khanewal 2,Punjab,Badar Muneer Chaudry,Allah-o-Akbar Tehreek,2171,0.009287542,loss,233754
NA-151,Khanewal 2,Punjab,Maulana Akram Kakh,Pakistan Rah-e-Haq Party,1409,0.006027704,loss,233754
NA-151,Khanewal 2,Punjab,Abid Mehmood,Independents,368,0.001574305,loss,233754
NA-151,Khanewal 2,Punjab,Muhammad Umer Draz Khalid,Independents,115,0.00049197,loss,233754
NA-152,Khanewal 3,Punjab,Zahoor Hussain Qureshi ,Pakistan Tehreek-e-Insaf,108707,0.470080259,win,231252
NA-152,Khanewal 3,Punjab,Peer Aslam Bodla,Pakistan Muslim League (Nawaz),98938,0.4278363,loss,231252
NA-152,Khanewal 3,Punjab,Haider Zaman Qureshi,Pakistan Peoples Party (Shaheed Bhutto),12008,0.051926037,loss,231252
NA-152,Khanewal 3,Punjab,Muhammad Shafique Ul Rehman,Tehreek-e-Labbaik,8388,0.036272119,loss,231252
NA-152,Khanewal 3,Punjab,Muhammad Ashraf,Independents,1854,0.008017228,loss,231252
NA-152,Khanewal 3,Punjab,Ghulam Haider,Muttahidda Majlis-e-Amal Pakistan,1357,0.005868057,loss,231252
NA-153,Khanewal 4,Punjab,Chaudry Iftikhar Nazir ,Pakistan Muslim League (Nawaz),106291,0.430882675,win,246682
NA-153,Khanewal 4,Punjab,Malik Ghulam Murtaza Matila,Pakistan Tehreek-e-Insaf,76920,0.311818455,loss,246682
NA-153,Khanewal 4,Punjab,Muhammad Sohail Zaman Shah,Independents,52424,0.212516519,loss,246682
NA-153,Khanewal 4,Punjab,Ghulam Abbas,Tehreek-e-Labbaik,7135,0.028923878,loss,246682
NA-153,Khanewal 4,Punjab,Aurengzaib Alamgir,Independents,3326,0.013482946,loss,246682
NA-153,Khanewal 4,Punjab,Atta-Ur-Rehman,Independents,586,0.002375528,loss,246682
NA-154,Multan 1,Punjab,Ahmed Hussain Dehr,Pakistan Tehreek-e-Insaf,74220,0.348599636,win,212909
NA-154,Multan 1,Punjab,Syed Abdul Qadir Gilani,Pakistan Peoples Party (Shaheed Bhutto),64257,0.301804997,loss,212909
NA-154,Multan 1,Punjab,Sikandar Hayat Khan Bosan,Independents,37216,0.174797684,loss,212909
NA-154,Multan 1,Punjab,Mian Mohammad Suleman Qureshi,Pakistan Muslim League (Nawaz),20977,0.098525661,loss,212909
NA-154,Multan 1,Punjab,Malik Azhar Ahmed Sandila,Tehreek-e-Labbaik,7660,0.035977812,loss,212909
NA-154,Multan 1,Punjab,Makhdoom Syed Muhammad Sher Ali Shah,Independents,1855,0.008712642,loss,212909
NA-154,Multan 1,Punjab,Rana Ameeq Ur Rehman,Independents,1787,0.008393257,loss,212909
NA-154,Multan 1,Punjab,Tahir Razzaq,Independents,1573,0.007388133,loss,212909
NA-154,Multan 1,Punjab,Shaukat Hayat Bosan,Independents,1175,0.00551879,loss,212909
NA-154,Multan 1,Punjab,Iram Gul,Muttahidda Majlis-e-Amal Pakistan,1103,0.005180617,loss,212909
NA-154,Multan 1,Punjab,Aneela Iftikhar,All Pakistan Muslim League,614,0.002883861,loss,212909
NA-154,Multan 1,Punjab,Malik Noor Hussain Dehar,Independents,472,0.00221691,loss,212909
NA-155,Multan 2,Punjab,Malik Mohammad Amir Dogar ,Pakistan Tehreek-e-Insaf,135726,0.382869249,win,354497
NA-155,Multan 2,Punjab,Sheikh Muhammad Tariq Rasheed,Pakistan Muslim League (Nawaz),80993,0.22847302,loss,354497
NA-155,Multan 2,Punjab,Muhammad Aleem,Tehreek-e-Labbaik Islam,5589,0.015766001,loss,354497
NA-155,Multan 2,Punjab,Muhammad Ayub,Tehreek-e-Labbaik,5589,0.015766001,loss,354497
NA-155,Multan 2,Punjab,Muhammad Khalid Khakwani,Independents,5032,0.01419476,loss,354497
NA-155,Multan 2,Punjab,Muhammad Arshad Bhatti,Allah-o-Akbar Tehreek,1731,0.004882975,loss,354497
NA-155,Multan 2,Punjab,Mazhar Abbas,Independents,1230,0.003469705,loss,354497
NA-155,Multan 2,Punjab,Rana Nadeem Ahmad,Independents,925,0.002609331,loss,354497
NA-155,Multan 2,Punjab,Syed Taqi Haider Shah,All Pakistan Muslim League,579,0.0016333,loss,354497
NA-155,Multan 2,Punjab,Abdul Sattar Khan Tareen,Independents,394,0.001111434,loss,354497
NA-155,Multan 2,Punjab,Nosheen Afshan,Awami National Party,179,0.000504941,loss,354497
NA-155,Multan 2,Punjab,MuahaMuttahidda Majlis-e-Amal Pakistand Hashim Rasheed,Independents,134,0.000378,loss,354497
NA-155,Multan 2,Punjab,Karamat Ali,Pak Sarzameen Party,124,0.000349791,loss,354497
NA-155,Multan 2,Punjab,Malik Liaqat Ali Dogar,Independents,0,0,loss,354497
NA-155,Multan 2,Punjab,Makhdoom Shah Mehmood Qureshi,Pakistan Tehreek-e-Insaf,116272,0.327991492,win,354497
NA-156,Multan 3,Punjab,Amir Saeed Ansari,Pakistan Muslim League (Nawaz),84940,0.835398717,loss,101676
NA-156,Multan 3,Punjab,Muhammad Asghar,Tehreek-e-Labbaik,6301,0.06197136,loss,101676
NA-156,Multan 3,Punjab,Syed Tanwir Ul Hassan Gilani,Independents,4548,0.04473032,loss,101676
NA-156,Multan 3,Punjab,Naqeeb Ullah,Muttahidda Majlis-e-Amal Pakistan,2511,0.024696093,loss,101676
NA-156,Multan 3,Punjab,Chaudry Muhammad Abdullah Khan,Allah-o-Akbar Tehreek,2421,0.023810929,loss,101676
NA-156,Multan 3,Punjab,Shahzad Mumtaz,Independents,270,0.002655494,loss,101676
NA-156,Multan 3,Punjab,Sultan Mehmood Malik,All Pakistan Muslim League,267,0.002625988,loss,101676
NA-156,Multan 3,Punjab,Saba Faisal,Awami Raj Party,241,0.002370274,loss,101676
NA-156,Multan 3,Punjab,Chaudry Muhammad Din,Independents,177,0.001740824,loss,101676
NA-157,Multan 4,Punjab,Zain Qureshi,Pakistan Tehreek-e-Insaf,77371,0.352452146,win,219522
NA-157,Multan 4,Punjab,Syed Ali Moosa Gilani,Pakistan Peoples Party (Shaheed Bhutto),70830,0.322655588,loss,219522
NA-157,Multan 4,Punjab,Malik Abdul Gaffar Dogar,Pakistan Muslim League (Nawaz),62037,0.282600377,loss,219522
NA-157,Multan 4,Punjab,Muhammad Ramzan,Tehreek-e-Labbaik,5887,0.026817358,loss,219522
NA-157,Multan 4,Punjab,Muhammad Waqas Dogar,Independents,2814,0.012818761,loss,219522
NA-157,Multan 4,Punjab,Amir Ilyas Dogar,Independents,286,0.001302831,loss,219522
NA-157,Multan 4,Punjab,Chaudry Muhammad Din,Independents,188,0.000856406,loss,219522
NA-157,Multan 4,Punjab,Asghar Hussain Shah,Independents,109,0.000496533,loss,219522
NA-158,Multan 5,Punjab,Muhammad Ibrahim Khan ,Pakistan Tehreek-e-Insaf,83304,0.344252743,win,241985
NA-158,Multan 5,Punjab,Syed Yousuf Raza Gilani,Pakistan Peoples Party (Shaheed Bhutto),74443,0.307634771,loss,241985
NA-158,Multan 5,Punjab,Syed Jawaid Ali Shah,Pakistan Muslim League (Nawaz),73218,0.302572474,loss,241985
NA-158,Multan 5,Punjab,Allah Nawaz,Pak Sarzameen Party-T,4708,0.019455751,loss,241985
NA-158,Multan 5,Punjab,Zain Ali Shah,Independents,3526,0.014571151,loss,241985
NA-158,Multan 5,Punjab,Muhammad Talal Zohaib,Independents,1870,0.007727752,loss,241985
NA-158,Multan 5,Punjab,Muhammad Imran Shaukat Khan,Independents,916,0.003785359,loss,241985
NA-159,Multan 6,Punjab,Rana Muhammad Qasim Noon ,Pakistan Tehreek-e-Insaf,102606,0.458966089,win,223559
NA-159,Multan 6,Punjab,Muhammad Zulqarnain Bukhari,Pakistan Muslim League (Nawaz),99374,0.444509056,loss,223559
NA-159,Multan 6,Punjab,Dewan Syed Muhammad Haider Ali Bukhari,Independents,7610,0.034040231,loss,223559
NA-159,Multan 6,Punjab,Muhammad Abbas,Tehreek-e-Labbaik,6033,0.026986165,loss,223559
NA-159,Multan 6,Punjab,Muhammad Shahzad Hussain,Independents,2234,0.009992888,loss,223559
NA-159,Multan 6,Punjab,Naghma Mushtaq,Independents,1639,0.007331398,loss,223559
NA-159,Multan 6,Punjab,Mehdi Abbas Khan,Independents,1555,0.006955658,loss,223559
NA-159,Multan 6,Punjab,Rana Shahzaib Ahmed Noon,Independents,1120,0.005009863,loss,223559
NA-159,Multan 6,Punjab,Muhammad Sheharyar Noon,Independents,373,0.001668463,loss,223559
NA-159,Multan 6,Punjab,Muhammad Asghar Ali Shah,Independents,368,0.001646098,loss,223559
NA-159,Multan 6,Punjab,Muhammad Akram,Independents,340,0.001520851,loss,223559
NA-159,Multan 6,Punjab,Siddique Ahmed,Independents,307,0.001373239,loss,223559
NA-159,Multan 6,Punjab,Dewaan Ashiq Hussain Bukhari,Independents,0,0,loss,223559
NA-160,Lodhran 1,Punjab,Abdul Rehman Khan Kanchu ,Pakistan Muslim League (Nawaz),125740,0.495271407,win,253881
NA-160,Lodhran 1,Punjab,Muhammd Akhtar Kanchu,Pakistan Tehreek-e-Insaf,115321,0.454232495,loss,253881
NA-160,Lodhran 1,Punjab,Rana Moin Fareed Noon,Tehreek-e-Labbaik,10316,0.04063321,loss,253881
NA-160,Lodhran 1,Punjab,Liaquat Ali Khan,Pakistan Peoples Party (Shaheed Bhutto),1517,0.00597524,loss,253881
NA-160,Lodhran 1,Punjab,Nawab Amanullah Khan,Independents,987,0.003887648,loss,253881
NA-161,Lodhran 2,Punjab,Mian Muhammad Shafiq ,Pakistan Tehreek-e-Insaf,121300,0.483932098,win,250655
NA-161,Lodhran 2,Punjab,Khan Muhammad Siddique Khan Baloch,Pakistan Muslim League (Nawaz),116093,0.463158525,loss,250655
NA-161,Lodhran 2,Punjab,Muhammad Akram Qasir,Tehreek-e-Labbaik,4453,0.017765455,loss,250655
NA-161,Lodhran 2,Punjab,Syed Imran Raza Gilani,Independents,3436,0.013708085,loss,250655
NA-161,Lodhran 2,Punjab,Ayesha Gulalai Wazir,Pakistan Tehreek-e-Insaf-G,1614,0.006439129,loss,250655
NA-161,Lodhran 2,Punjab,Iffat Tahira,Allah-o-Akbar Tehreek,952,0.003798049,loss,250655
NA-161,Lodhran 2,Punjab,Zia Ur Rehman Tamimi,Muttahidda Majlis-e-Amal Pakistan,808,0.003223554,loss,250655
NA-161,Lodhran 2,Punjab,Sayed Muhammad Azhar Shah,Independents,801,0.003195627,loss,250655
NA-161,Lodhran 2,Punjab,Saleem Abbas,Pashtoons Social Democratic Party,717,0.002860505,loss,250655
NA-161,Lodhran 2,Punjab,Muhammad Amir Iqbal Shah,Independents,174,0.000694181,loss,250655
NA-161,Lodhran 2,Punjab,Muhammad Iqbal Shah,Independents,174,0.000694181,loss,250655
NA-161,Lodhran 2,Punjab,Muhammad Umair Balooch,Independents,133,0.00053061,loss,250655
NA-162,Vehari 1,Punjab,Chuadhary Faqir Ahmad Arain,Pakistan Muslim League (Nawaz),81956,0.354088898,win,231456
NA-162,Vehari 1,Punjab,Ayesha Nazir Jatt,Independents,64766,0.279819923,loss,231456
NA-162,Vehari 1,Punjab,Khalid Mehmood Chohan,Pakistan Tehreek-e-Insaf,58602,0.253188511,loss,231456
NA-162,Vehari 1,Punjab,Dewan Ghulam Fareed Sajid,Tehreek-e-Labbaik,10464,0.045209457,loss,231456
NA-162,Vehari 1,Punjab,Irshad Ahmed,Independents,9241,0.039925515,loss,231456
NA-162,Vehari 1,Punjab,Kamran Yousuf Ghuman,Pakistan Peoples Party (Shaheed Bhutto),2710,0.011708489,loss,231456
NA-162,Vehari 1,Punjab,Shaheen Iqbal,Muttahidda Majlis-e-Amal Pakistan,1697,0.007331847,loss,231456
NA-162,Vehari 1,Punjab,Sheen Iqbal,Muttahidda Majlis-e-Amal Pakistan,1697,0.007331847,loss,231456
NA-162,Vehari 1,Punjab,Shagufta Chaudhry,Independents,323,0.001395514,loss,231456
NA-163,Vehari 2,Punjab,Syed Sajid Mehdi,Pakistan Muslim League (Nawaz),70325,0.271431825,win,259089
NA-163,Vehari 2,Punjab,Muhammad Ishaq Khan Khakwani,Pakistan Tehreek-e-Insaf,56873,0.219511442,loss,259089
NA-163,Vehari 2,Punjab,Ishaq Khan Khakwani,Pakistan Tehreek-e-Insaf,56873,0.219511442,loss,259089
NA-163,Vehari 2,Punjab,Arifa Nazir Jatt,Independents,29243,0.112868551,loss,259089
NA-163,Vehari 2,Punjab,Natasha Daultana,Pakistan Peoples Party (Shaheed Bhutto),27723,0.107001841,loss,259089
NA-163,Vehari 2,Punjab,Syed Muhammad Ismail Shah,Tehreek-e-Labbaik,15485,0.059767107,loss,259089
NA-163,Vehari 2,Punjab,Muhammad Javed Khan,Independents,1584,0.006113729,loss,259089
NA-163,Vehari 2,Punjab,Muhammad Akram,Independents,983,0.003794063,loss,259089
NA-164,Vehari 3,Punjab,Tahir Iqbal Chuadhry ,Pakistan Tehreek-e-Insaf,82084,0.34098377,win,240727
NA-164,Vehari 3,Punjab,Begum Tehmina Doultana,Pakistan Muslim League (Nawaz),68198,0.28330017,loss,240727
NA-164,Vehari 3,Punjab,Muhammad Naeem Akhtar Khan,Independents,32312,0.134226738,loss,240727
NA-164,Vehari 3,Punjab,Rana Sagheer Ahmad Khudo,Independents,25406,0.105538639,loss,240727
NA-164,Vehari 3,Punjab,Muhammad Khalid Safi,Tehreek-e-Labbaik,11066,0.045969085,loss,240727
NA-164,Vehari 3,Punjab,Muhammad Ashraf Khalid,Tehreek-e-Labbaik,11066,0.045969085,loss,240727
NA-164,Vehari 3,Punjab,Rana Fakhar Islam,Independents,2829,0.011751902,loss,240727
NA-164,Vehari 3,Punjab,Ghulam Sarwar Khan Khichi,Pakistan Peoples Party (Shaheed Bhutto),2625,0.010904469,loss,240727
NA-164,Vehari 3,Punjab,Aftab Ahmad Khan Khachi,Independents,1688,0.007012093,loss,240727
NA-164,Vehari 3,Punjab,Malik Azmat Ullah Khan,Independents,1201,0.004989054,loss,240727
NA-164,Vehari 3,Punjab,Abdul Waheed,Independents,1014,0.00421224,loss,240727
NA-164,Vehari 3,Punjab,Shoukat Ali,Independents,491,0.002039655,loss,240727
NA-164,Vehari 3,Punjab,Zafar Ali,Independents,205,0.000851587,loss,240727
NA-164,Vehari 3,Punjab,Zafar Ali,Independents,205,0.000851587,loss,240727
NA-164,Vehari 3,Punjab,Muhammad Ghafir,Amun Taraqqi Party,181,0.000751889,loss,240727
NA-164,Vehari 3,Punjab,Muhammad Farooq Irshad,Jamhoori Wattan Party,156,0.000648037,loss,240727
NA-164,Vehari 3,Punjab,Ghulam Mustafa,Tehreek-e-Labbaik,0,0,loss,240727
NA-165,Vehari 4,Punjab,Aurangzeb Khan Khichi ,Pakistan Tehreek-e-Insaf,99287,0.463706589,win,214116
NA-165,Vehari 4,Punjab,Saeed Ahmad Khan Manais,Pakistan Muslim League (Nawaz),65536,0.30607708,loss,214116
NA-165,Vehari 4,Punjab,Mian Majid Nawaz Arain,Independents,21405,0.099969176,loss,214116
NA-165,Vehari 4,Punjab,Mahmood Hayat Khan Tochi,Pakistan Peoples Party (Shaheed Bhutto),15383,0.071844234,loss,214116
NA-165,Vehari 4,Punjab,Ghulam Mustafa,Tehreek-e-Labbaik,8162,0.038119524,loss,214116
NA-165,Vehari 4,Punjab,Haq Dad Ali Khan,Independents,2009,0.009382764,loss,214116
NA-165,Vehari 4,Punjab,Ahmad Nawaz Khan Khichi,Independents,1045,0.004880532,loss,214116
NA-165,Vehari 4,Punjab,Asif Saeed,Independents,741,0.003460741,loss,214116
NA-165,Vehari 4,Punjab,Abdullah Hayat Khan,Independents,274,0.00127968,loss,214116
NA-165,Vehari 4,Punjab,Abduallah Hayat Khan,Independents,274,0.00127968,loss,214116
NA-166,Bahawalnagar 1,Punjab,Muhammad Abdul Ghafar Wattoo,Independents,101811,0.463920203,win,219458
NA-166,Bahawalnagar 1,Punjab,Syed Muhammad Asghar,Pakistan Tehreek-e-Insaf,93020,0.423862425,loss,219458
NA-166,Bahawalnagar 1,Punjab,Muhammad Arshad Khan,Tehreek-e-Labbaik,18084,0.082403011,loss,219458
NA-166,Bahawalnagar 1,Punjab,Nazia Ayoub,Pakistan Peoples Party (Shaheed Bhutto),4127,0.018805421,loss,219458
NA-166,Bahawalnagar 1,Punjab,Syed Nazar Mahmood Shah,Independents,1630,0.007427389,loss,219458
NA-166,Bahawalnagar 1,Punjab,Shah Sawar,Independents,786,0.003581551,loss,219458
NA-167,Bahawalnagar 2,Punjab,Alam Dad Lalaika,Pakistan Muslim League (Nawaz),91349,0.439805877,win,207703
NA-167,Bahawalnagar 2,Punjab,Mian Mumtaz Ahmed Mutayana,Pakistan Tehreek-e-Insaf,49526,0.238446243,loss,207703
NA-167,Bahawalnagar 2,Punjab,Muhammad Azam,Independents,22041,0.10611787,loss,207703
NA-167,Bahawalnagar 2,Punjab,Shoukat Ali Lalaika,Independents,11962,0.05759185,loss,207703
NA-167,Bahawalnagar 2,Punjab,Syed Muzzammil Hussain Shah,Tehreek-e-Labbaik,10199,0.049103768,loss,207703
NA-167,Bahawalnagar 2,Punjab,Muhammad Shahzad,Independents,6344,0.030543613,loss,207703
NA-167,Bahawalnagar 2,Punjab,Syed Fazal Mehmood Shah,Pakistan Peoples Party (Shaheed Bhutto),4848,0.023341021,loss,207703
NA-167,Bahawalnagar 2,Punjab,Muhammad Aslam,Independents,3569,0.017183189,loss,207703
NA-167,Bahawalnagar 2,Punjab,Muhammad Akram Tahir,Independents,3297,0.015873627,loss,207703
NA-167,Bahawalnagar 2,Punjab,Arslan Khan Khakwani,Muttahidda Majlis-e-Amal Pakistan,3127,0.015055151,loss,207703
NA-167,Bahawalnagar 2,Punjab,Muhammad Ijaz Ul Haq,Pakistan Muslim League -Zia,823,0.003962389,loss,207703
NA-167,Bahawalnagar 2,Punjab,Muhammad Rauf,Independents,390,0.001877681,loss,207703
NA-167,Bahawalnagar 2,Punjab,Ishrat Bagum,Independents,228,0.001097721,loss,207703
NA-167,Bahawalnagar 2,Punjab,Mian Mumtaz Ahmed,Independents,0,0,loss,207703
NA-168,Bahawalnagar 3,Punjab,Ehsan Ul Haq Bajwa ,Pakistan Muslim League (Nawaz),124218,0.56046455,win,221634
NA-168,Bahawalnagar 3,Punjab,Fatima Tahir Cheema,Pakistan Tehreek-e-Insaf,74517,0.336216465,loss,221634
NA-168,Bahawalnagar 3,Punjab,Khalil Ur Rehman,Tehreek-e-Labbaik,9554,0.043107105,loss,221634
NA-168,Bahawalnagar 3,Punjab,Zafar Iqbal Chaudary,Independents,9262,0.041789617,loss,221634
NA-168,Bahawalnagar 3,Punjab,Abdul Majeed,Pakistan Peoples Party (Shaheed Bhutto),2765,0.012475523,loss,221634
NA-168,Bahawalnagar 3,Punjab,Zaheer Ilyas,Awami Raj Party,670,0.003023002,loss,221634
NA-168,Bahawalnagar 3,Punjab,Kashif Sana,Independents,648,0.002923739,loss,221634
NA-168,Bahawalnagar 3,Punjab,Muhammad Ijaz Ul Haq,Independents,0,0,loss,221634
NA-168,Bahawalnagar 3,Punjab,Tariq Aziz,Pak Sarzameen Party,0,0,loss,221634
NA-169,Bahawalnagar 4,Punjab,chuadhary Faqir Ahmad Arain,Pakistan Muslim League (Nawaz),91763,0.377886769,win,242832
NA-169,Bahawalnagar 4,Punjab,Muhammad Ijaz Ul Haq,Pakistan Muslim League -Zia,72461,0.298399717,loss,242832
NA-169,Bahawalnagar 4,Punjab,Shoukat Mehmood,Independents,52050,0.21434572,loss,242832
NA-169,Bahawalnagar 4,Punjab,Ahmed Khan Kamoka,Tehreek-e-Labbaik,17894,0.073688805,loss,242832
NA-169,Bahawalnagar 4,Punjab,Ghulam Murtaza,Independents,3752,0.015451011,loss,242832
NA-169,Bahawalnagar 4,Punjab,Khadija Khanam,Independents,2031,0.008363807,loss,242832
